1977,,,,,,,,,1978,,,,,,,,,1979,,,,,,,,,1980,,,,,,,
record_id,month,day,year,plot,species,sex,wgt,,record_id,month,day,year,plot,species,sex,wgt,,record_id,month,day,year,plot,species,sex,wgt,,record_id,month,day,year,plot,species,sex,wgt
,,,,,,,,,,,,,,,,,,,,,,,,,,,3581,12,15,1980,10,DM,M,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,3582,12,15,1980,1,DO,F,66
,,,,,,,,,,,,,,,,,,,,,,,,,,,3583,12,15,1980,4,DM,M,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3584,12,15,1980,1,DO,M,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,3585,12,15,1980,14,DM,F,35
,,,,,,,,,,,,,,,,,,,,,,,,,,,3586,12,15,1980,16,AB,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3587,12,15,1980,2,OT,F,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,3588,12,15,1980,4,DM,F,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3589,12,15,1980,6,PF,F,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3590,12,15,1980,9,DS,F,123
,,,,,,,,,,,,,,,,,,,,,,,,,,,3591,12,15,1980,9,DM,M,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,3592,12,15,1980,4,DS,M,127
,,,,,,,,,,,,,,,,,,,,,,,,,,,3593,12,15,1980,4,DM,M,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,3594,12,15,1980,7,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3595,12,15,1980,15,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3596,12,15,1980,23,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3597,12,16,1980,8,DO,F,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,3598,12,16,1980,8,DO,F,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,3599,12,16,1980,8,DM,M,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,12,16,1980,11,DM,M,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,3601,12,16,1980,11,DS,M,126
,,,,,,,,,,,,,,,,,,,,,,,,,,,3602,12,16,1980,12,DM,M,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,3603,12,16,1980,12,DM,M,32
,,,,,,,,,,,,,,,,,,,,,,,,,,,3604,12,16,1980,12,DM,M,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3605,12,16,1980,12,DS,F,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,3606,12,16,1980,12,DM,M,54
,,,,,,,,,,,,,,,,,,,,,,,,,,,3607,12,16,1980,13,DM,F,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3608,12,16,1980,13,DM,M,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,3609,12,16,1980,13,DS,M,135
,,,,,,,,,,,,,,,,,,,,,,,,,,,3610,12,16,1980,13,DS,F,145
,,,,,,,,,,,,,,,,,,,,,,,,,,,3611,12,16,1980,13,DM,M,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,3612,12,16,1980,13,DO,M,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,3613,12,16,1980,13,DM,M,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,3614,12,16,1980,14,DM,M,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3615,12,16,1980,15,DM,F,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,3616,12,16,1980,15,DM,F,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,3617,12,16,1980,16,DM,F,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,3618,12,16,1980,16,DM,M,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,3619,12,16,1980,17,DS,F,118
,,,,,,,,,,,,,,,,,,,,,,,,,,,3620,12,16,1980,17,DS,M,119
,,,,,,,,,,,,,,,,,,,,,,,,,,,3621,12,16,1980,18,DO,M,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,3622,12,16,1980,18,DS,F,131
,,,,,,,,,,,,,,,,,,,,,,,,,,,3623,12,16,1980,18,DS,M,134
,,,,,,,,,,,,,,,,,,,,,,,,,,,3624,12,16,1980,19,DM,F,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,3625,12,16,1980,19,DM,M,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,3626,12,16,1980,19,DO,M,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,3627,12,16,1980,19,DM,F,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,3628,12,16,1980,19,DM,F,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,3629,12,16,1980,20,DM,M,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,3630,12,16,1980,20,DM,M,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,3631,12,16,1980,20,DM,F,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,3632,12,16,1980,20,DS,M,133
,,,,,,,,,,,,,,,,,,,,,,,,,,,3633,12,16,1980,20,DS,M,151
,,,,,,,,,,,,,,,,,,,,,,,,,,,3634,12,16,1980,21,DM,M,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,3635,12,16,1980,22,DM,M,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,3636,12,16,1980,22,DS,M,142
,,,,,,,,,,,,,,,,,,,,,,,,,,,3637,12,16,1980,23,DM,M,49
,,,,,,,,,,,,,,,,,,,,,,,,,,,3638,12,16,1980,23,DM,F,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,3639,12,16,1980,23,DM,M,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,3640,12,16,1980,23,PM,M,21
,,,,,,,,,,,,,,,,,,,,,,,,,,,3641,12,16,1980,23,DM,M,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,3642,12,16,1980,23,DM,F,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,3643,12,16,1980,23,DS,M,130
,,,,,,,,,,,,,,,,,,,,,,,,,,,3644,12,16,1980,23,DS,M,131
,,,,,,,,,,,,,,,,,,,,,,,,,,,3645,12,16,1980,23,DM,M,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,3646,12,16,1980,23,DM,F,47
,,,,,,,,,,,,,,,,,,,,,,,,,,,3647,12,16,1980,13,OT,M,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,3648,12,16,1980,22,PF,F,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3649,12,16,1980,13,NA,F,120
,,,,,,,,,,,,,,,,,,,,,,,,,,,3650,12,16,1980,12,NA,F,189
,,,,,,,,,,,,,,,,,,,,,,,,,,,3651,12,16,1980,12,DM,F,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3652,12,16,1980,8,DO,F,54
,,,,,,,,,,,,,,,,,,,,,,,,,,,3653,12,16,1980,12,DS,M,137
,,,,,,,,,,,,,,,,,,,,,,,,,,,3654,12,16,1980,17,OL,M,36
,,,,,,,,,,,,,,,,,,,,,,,,,,,3655,12,16,1980,12,DM,F,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,3656,12,16,1980,17,DM,M,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,3657,12,16,1980,18,DM,M,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,3658,12,16,1980,20,DM,M,40
,,,,,,,,,,,,,,,,,,,,,,,,,,,3659,12,16,1980,17,DM,F,43
,,,,,,,,,,,,,,,,,,,,,,,,,,,3660,12,16,1980,18,DS,M,120
,,,,,,,,,,,,,,,,,,,,,,,,,,,3661,12,16,1980,19,PF,M,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,3662,12,16,1980,17,DS,F,127
,,,,,,,,,,,,,,,,,,,,,,,,,,,3663,12,16,1980,8,DS,F,120
,,,,,,,,,,,,,,,,,,,,,,,,,,,3664,12,16,1980,12,DM,M,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,3665,12,16,1980,13,DS,F,150
,,,,,,,,,,,,,,,,,,,,,,,,,,,3666,12,16,1980,20,DS,F,147
,,,,,,,,,,,,,,,,,,,,,,,,,,,3667,12,16,1980,11,OT,M,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,3668,12,16,1980,8,DS,M,140
,,,,,,,,,,,,,,,,,,,,,,,,,,,3669,12,16,1980,18,NA,F,189
,,,,,,,,,,,,,,,,,,,,,,,,,,,3670,12,16,1980,8,DS,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3671,12,16,1980,17,DS,F,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,3672,12,16,1980,22,DS,F,130
,,,,,,,,,,,,,,,,,,,,,,,,,,,3673,12,16,1980,17,DO,F,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,3674,12,16,1980,11,OT,F,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,3675,12,16,1980,18,DM,F,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,3676,12,16,1980,8,PF,F,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,3677,12,16,1980,17,DM,M,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,3678,12,16,1980,17,OL,F,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,3679,12,16,1980,11,NA,M,116
,,,,,,,,,,,,,,,,,,,,,,,,,,,3680,12,16,1980,17,DM,F,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,3681,12,16,1980,11,DM,F,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,3682,12,16,1980,17,PE,F,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,3683,12,16,1980,12,DM,M,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,3684,12,16,1980,13,DM,M,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,3685,12,16,1980,21,,,
